CROP TYPE,SOIL TYPE,REGION,TEMPERATURE,WEATHER CONDITION,WATER REQUIREMENT,Farmer_Age,Farm_Location,Farm_Size,Crop_Type,Annual_Income,Water_Bill,Fertilizer_Usage
BEAN,HUMID,DESERT,40-50,WINDY,7.35,29,Qassim,1.24,Barley,183924,4072.34,255.8
BEAN,HUMID,DESERT,40-50,RAINY,0.34,64,Al-Ahsa,3.24,Barley,77064,4148.86,328.3
BEAN,HUMID,SEMI ARID,10-20,NORMAL,4.71,46,Hail,7.8,Dates,192172,7941.26,483.5
BEAN,HUMID,SEMI ARID,10-20,SUNNY,6.21,34,Al-Ahsa,7.19,Dates,91797,3454.73,425.9
BEAN,HUMID,SEMI ARID,10-20,WINDY,5.71,56,Al-Madinah,10.14,Wheat,40995,3996.73,104.6
BEAN,HUMID,SEMI ARID,10-20,RAINY,0.1,56,Hail,14.8,Wheat,126923,4271.33,337.0
BEAN,HUMID,SEMI ARID,20-30,NORMAL,5.8,42,Jazan,11.48,Dates,98007,4503.52,202.9
BEAN,HUMID,SEMI ARID,20-30,SUNNY,7.3,54,Qassim,6.41,Cucumber,130227,5695.3,94.8
BEAN,HUMID,SEMI ARID,20-30,WINDY,6.8,57,Tabuk,6.74,Cucumber,110916,2335.57,401.1
BEAN,HUMID,SEMI ARID,20-30,RAINY,0.2,51,Al-Madinah,1.41,Wheat,98783,1194.54,455.6
BEAN,HUMID,SEMI ARID,30-40,NORMAL,6.6,58,Riyadh,14.65,Dates,196868,7509.18,338.6
BEAN,HUMID,SEMI ARID,30-40,SUNNY,8.1,62,Hail,0.59,Cucumber,93877,7242.52,314.2
BEAN,HUMID,SEMI ARID,30-40,WINDY,7.6,42,Jazan,8.84,Dates,138973,1366.45,131.9
BEAN,HUMID,SEMI ARID,30-40,RAINY,0.5,28,Riyadh,3.6,Barley,51879,9450.56,393.7
BEAN,HUMID,SEMI ARID,40-50,NORMAL,7.9,64,Hail,4.86,Wheat,132174,1143.27,76.9
BEAN,HUMID,SEMI ARID,40-50,SUNNY,9.4,27,Al-Madinah,8.22,Tomato,187516,6299.42,341.9
BEAN,HUMID,SEMI ARID,40-50,WINDY,8.9,30,Qassim,10.68,Tomato,155401,8655.95,286.3
BEAN,HUMID,SEMI ARID,40-50,RAINY,0.6,55,Al-Madinah,5.55,Tomato,150778,6222.95,406.8
BEAN,HUMID,SEMI HUMID,10-20,NORMAL,3.9,27,Al-Ahsa,14.88,Wheat,130478,9533.2,289.5
BEAN,HUMID,SEMI HUMID,10-20,SUNNY,5.4,53,Hail,6.8,Wheat,118349,8273.49,209.9
BEAN,HUMID,SEMI HUMID,10-20,WINDY,4.9,39,Hail,8.61,Tomato,100736,8823.71,434.2
BEAN,HUMID,SEMI HUMID,10-20,RAINY,0.1,60,Al-Madinah,13.72,Barley,67932,5593.9,328.6
BEAN,HUMID,SEMI HUMID,20-30,NORMAL,4.9,54,Tabuk,7.81,Wheat,43642,6175.01,495.2
BEAN,HUMID,SEMI HUMID,20-30,SUNNY,6.4,39,Al-Madinah,5.85,Barley,153718,7376.0,415.6
BEAN,HUMID,SEMI HUMID,20-30,WINDY,5.9,45,Hail,12.04,Wheat,52459,8803.63,273.3
BEAN,HUMID,SEMI HUMID,20-30,RAINY,0.1,49,Al-Ahsa,6.0,Cucumber,50565,6314.18,272.1
BEAN,HUMID,SEMI HUMID,30-40,NORMAL,5.8,43,Riyadh,11.88,Cucumber,94371,7579.11,376.0
BEAN,HUMID,SEMI HUMID,30-40,SUNNY,7.3,56,Riyadh,8.14,Tomato,138681,5660.97,183.8
BEAN,HUMID,SEMI HUMID,30-40,WINDY,6.8,26,Al-Madinah,13.58,Cucumber,104036,8113.13,452.8
BEAN,HUMID,SEMI HUMID,30-40,RAINY,0.3,64,Jazan,2.62,Barley,86731,5761.4,449.0
BEAN,HUMID,SEMI HUMID,40-50,NORMAL,6.7,27,Tabuk,6.62,Cucumber,86793,2476.02,414.8
BEAN,HUMID,SEMI HUMID,40-50,SUNNY,8.2,32,Riyadh,14.05,Tomato,140742,2998.64,74.5
BEAN,HUMID,SEMI HUMID,40-50,WINDY,7.7,29,Al-Madinah,7.21,Cucumber,137528,7456.59,193.0
BEAN,HUMID,SEMI HUMID,40-50,RAINY,0.4,57,Qassim,7.27,Barley,80602,3992.66,346.5
BEAN,HUMID,HUMID,10-20,NORMAL,2.8,53,Tabuk,13.67,Tomato,163590,9724.14,421.4
BEAN,HUMID,HUMID,10-20,SUNNY,4.3,36,Tabuk,11.97,Dates,59092,8626.21,96.5
BEAN,HUMID,HUMID,10-20,WINDY,3.8,29,Jazan,3.86,Wheat,75070,2124.91,68.9
BEAN,HUMID,HUMID,10-20,RAINY,0.1,25,Al-Ahsa,7.84,Cucumber,164854,4410.93,57.6
BEAN,HUMID,HUMID,20-30,NORMAL,3.7,32,Al-Madinah,7.96,Cucumber,102473,6748.83,343.6
BEAN,HUMID,HUMID,20-30,SUNNY,5.2,29,Jazan,4.52,Cucumber,63186,6426.47,287.1
BEAN,HUMID,HUMID,20-30,WINDY,4.7,57,Al-Ahsa,3.48,Tomato,65311,6525.61,138.7
BEAN,HUMID,HUMID,20-30,RAINY,0.1,47,Hail,14.2,Cucumber,130630,5906.71,228.9
BEAN,HUMID,HUMID,30-40,NORMAL,4.9,55,Al-Madinah,7.72,Wheat,129897,7779.44,469.8
BEAN,HUMID,HUMID,30-40,SUNNY,6.4,33,Al-Madinah,12.05,Dates,89931,9098.31,270.7
BEAN,HUMID,HUMID,30-40,WINDY,5.9,56,Al-Madinah,6.41,Wheat,55865,3436.67,256.9
BEAN,HUMID,HUMID,30-40,RAINY,0.5,29,Al-Madinah,11.82,Cucumber,136439,3732.32,417.8
BEAN,HUMID,HUMID,40-50,NORMAL,5.8,54,Jazan,6.38,Wheat,67135,9993.22,57.9
BEAN,HUMID,HUMID,40-50,SUNNY,7.3,64,Hail,11.36,Wheat,69639,5270.47,66.2
BEAN,HUMID,HUMID,40-50,WINDY,6.8,40,Hail,3.92,Cucumber,95748,2604.14,391.2
BEAN,HUMID,HUMID,40-50,RAINY,0.3,44,Al-Madinah,4.88,Tomato,130961,3507.79,432.8
BEAN,WET,DESERT,10-20,NORMAL,4.1,63,Tabuk,6.57,Wheat,183763,4734.07,312.9
BEAN,WET,DESERT,10-20,SUNNY,5.6,47,Qassim,2.18,Dates,89588,2764.72,202.1
BEAN,WET,DESERT,10-20,WINDY,5.1,48,Al-Madinah,10.99,Barley,193232,9916.47,216.5
BEAN,WET,DESERT,10-20,RAINY,0.1,49,Riyadh,5.23,Tomato,133932,8179.18,86.6
BEAN,WET,DESERT,20-30,NORMAL,5.1,41,Riyadh,6.65,Tomato,116290,3198.43,225.4
BEAN,WET,DESERT,20-30,SUNNY,6.6,53,Riyadh,14.97,Cucumber,155175,4875.08,80.5
BEAN,WET,DESERT,20-30,WINDY,6.1,59,Al-Madinah,4.43,Cucumber,169319,5809.75,112.0
BEAN,WET,DESERT,20-30,RAINY,0.4,45,Riyadh,13.2,Cucumber,93383,2691.34,336.0
BEAN,WET,DESERT,30-40,NORMAL,6.2,54,Qassim,10.46,Barley,149621,7125.4,100.6
BEAN,WET,DESERT,30-40,SUNNY,7.7,27,Jazan,1.44,Cucumber,185750,9855.92,196.9
BEAN,WET,DESERT,30-40,WINDY,7.2,36,Al-Madinah,6.11,Dates,183004,6819.75,375.0
BEAN,WET,DESERT,30-40,RAINY,0.5,46,Al-Ahsa,13.02,Wheat,119964,2169.81,322.2
BEAN,WET,DESERT,40-50,NORMAL,7.3,38,Al-Ahsa,5.78,Dates,140091,9411.94,85.6
BEAN,WET,DESERT,40-50,SUNNY,8.8,54,Riyadh,9.75,Wheat,151126,3597.66,64.7
BEAN,WET,DESERT,40-50,WINDY,8.3,33,Tabuk,2.69,Tomato,134106,3564.55,215.6
BEAN,WET,DESERT,40-50,RAINY,0.8,30,Al-Madinah,14.92,Wheat,61598,4387.05,231.3
BEAN,WET,SEMI ARID,10-20,NORMAL,3.5,42,Al-Madinah,10.84,Barley,195163,2811.52,225.0
BEAN,WET,SEMI ARID,10-20,SUNNY,5.0,43,Jazan,12.86,Wheat,136511,1437.01,130.9
BEAN,WET,SEMI ARID,10-20,WINDY,4.5,26,Qassim,6.28,Cucumber,48733,8157.79,70.5
BEAN,WET,SEMI ARID,10-20,RAINY,0.1,47,Hail,0.82,Cucumber,132038,5044.29,408.0
BEAN,WET,SEMI ARID,20-30,NORMAL,4.6,39,Qassim,5.05,Wheat,102211,2156.44,461.8
BEAN,WET,SEMI ARID,20-30,SUNNY,6.1,53,Hail,6.57,Barley,97782,1920.8,118.6
BEAN,WET,SEMI ARID,20-30,WINDY,5.6,29,Hail,13.26,Tomato,88969,7655.82,296.5
BEAN,WET,SEMI ARID,20-30,RAINY,0.2,37,Hail,14.47,Dates,150902,5230.87,106.9
BEAN,WET,SEMI ARID,30-40,NORMAL,5.7,34,Jazan,13.35,Dates,59920,5086.88,134.5
BEAN,WET,SEMI ARID,30-40,SUNNY,7.2,33,Hail,7.56,Tomato,54556,6725.74,236.8
BEAN,WET,SEMI ARID,30-40,WINDY,6.7,33,Hail,1.5,Tomato,82252,7408.81,250.8
BEAN,WET,SEMI ARID,30-40,RAINY,0.3,36,Hail,2.78,Dates,183830,2772.61,181.7
BEAN,WET,SEMI ARID,40-50,NORMAL,6.6,45,Jazan,6.54,Cucumber,117670,5763.79,181.6
BEAN,WET,SEMI ARID,40-50,SUNNY,8.1,26,Jazan,13.88,Dates,76826,2098.69,373.9
BEAN,WET,SEMI ARID,40-50,WINDY,7.6,55,Al-Madinah,14.84,Barley,95546,3025.2,493.9
BEAN,WET,SEMI ARID,40-50,RAINY,0.5,52,Jazan,8.58,Wheat,159321,3420.67,481.0
BEAN,WET,SEMI HUMID,10-20,NORMAL,2.6,63,Riyadh,1.78,Dates,156352,7882.15,437.0
BEAN,WET,SEMI HUMID,10-20,SUNNY,4.1,30,Riyadh,3.1,Cucumber,116682,6212.71,353.7
BEAN,WET,SEMI HUMID,10-20,WINDY,3.6,33,Jazan,0.69,Cucumber,75354,3448.16,108.7
BEAN,WET,SEMI HUMID,10-20,RAINY,0.1,37,Tabuk,13.5,Cucumber,82695,6155.27,188.1
BEAN,WET,SEMI HUMID,20-30,NORMAL,3.6,39,Riyadh,9.87,Tomato,172139,3320.31,62.9
BEAN,WET,SEMI HUMID,20-30,SUNNY,5.1,48,Qassim,2.73,Cucumber,162508,1972.71,202.0
BEAN,WET,SEMI HUMID,20-30,WINDY,4.6,51,Hail,1.52,Wheat,51434,4683.04,390.0
BEAN,WET,SEMI HUMID,20-30,RAINY,0.1,49,Riyadh,5.4,Barley,171503,5887.26,179.8
BEAN,WET,SEMI HUMID,30-40,NORMAL,4.7,34,Al-Ahsa,13.49,Wheat,104690,5910.43,73.7
BEAN,WET,SEMI HUMID,30-40,SUNNY,6.2,31,Jazan,4.23,Tomato,53535,8948.52,288.1
BEAN,WET,SEMI HUMID,30-40,WINDY,5.7,40,Hail,3.35,Cucumber,124245,4533.2,413.3
BEAN,WET,SEMI HUMID,30-40,RAINY,0.1,53,Qassim,8.2,Dates,89086,2667.92,356.7
BEAN,WET,SEMI HUMID,40-50,NORMAL,5.6,42,Al-Madinah,9.98,Dates,139570,4101.7,268.6
BEAN,WET,SEMI HUMID,40-50,SUNNY,7.1,55,Al-Madinah,12.56,Dates,131822,3109.24,352.2
BEAN,WET,SEMI HUMID,40-50,WINDY,6.6,26,Qassim,10.55,Tomato,121676,1175.74,256.5
BEAN,WET,SEMI HUMID,40-50,RAINY,0.3,53,Al-Ahsa,4.23,Dates,186014,6823.28,459.8
BEAN,WET,HUMID,10-20,NORMAL,1.64,35,Al-Ahsa,4.69,Dates,123586,3783.98,475.0
BEAN,WET,HUMID,10-20,SUNNY,3.14,39,Hail,9.78,Wheat,128910,5756.17,156.7
BEAN,WET,HUMID,10-20,WINDY,2.6,34,Riyadh,12.36,Wheat,174962,3289.19,286.2
BEAN,WET,HUMID,10-20,RAINY,0.1,33,Hail,4.16,Tomato,117702,2232.54,267.4
BEAN,WET,HUMID,20-30,NORMAL,2.6,32,Al-Madinah,10.95,Cucumber,141769,1630.55,493.5
BEAN,WET,HUMID,20-30,SUNNY,4.1,58,Qassim,5.47,Wheat,137643,3743.92,445.9
BEAN,WET,HUMID,20-30,WINDY,3.6,25,Hail,7.81,Wheat,68279,9619.05,75.7
BEAN,WET,HUMID,20-30,RAINY,0.1,35,Riyadh,10.6,Cucumber,173869,4211.37,298.9
BEAN,WET,HUMID,30-40,NORMAL,3.7,59,Hail,7.58,Cucumber,135400,8242.66,258.3
BEAN,WET,HUMID,30-40,SUNNY,5.2,39,Qassim,11.87,Wheat,95594,1497.85,163.8
BEAN,WET,HUMID,30-40,WINDY,4.6,30,Al-Ahsa,11.84,Tomato,177859,6460.68,199.1
BEAN,WET,HUMID,30-40,RAINY,0.1,51,Al-Ahsa,7.09,Barley,96866,4160.87,439.1
BEAN,WET,HUMID,40-50,NORMAL,4.6,62,Al-Ahsa,14.92,Tomato,153406,4466.07,285.5
BEAN,WET,HUMID,40-50,SUNNY,6.1,39,Riyadh,7.41,Wheat,50535,5448.55,205.7
BEAN,WET,HUMID,40-50,WINDY,5.6,33,Riyadh,2.93,Cucumber,59323,1777.21,237.8
BEAN,WET,HUMID,40-50,RAINY,0.1,28,Jazan,14.28,Cucumber,138951,8691.69,155.5
WHEAT,DRY,DESERT,10-20,NORMAL,10.54,47,Jazan,9.78,Barley,89676,4828.41,336.8
WHEAT,DRY,DESERT,10-20,SUNNY,12.0,38,Tabuk,4.44,Dates,50709,6065.52,262.1
WHEAT,DRY,DESERT,10-20,WINDY,11.54,35,Al-Ahsa,10.92,Dates,61346,1118.79,85.7
WHEAT,DRY,DESERT,10-20,RAINY,2.54,53,Riyadh,2.16,Tomato,62383,1547.44,213.7
WHEAT,DRY,DESERT,20-30,NORMAL,11.5,39,Al-Madinah,10.28,Wheat,175976,931.47,97.9
WHEAT,DRY,DESERT,20-30,SUNNY,13.0,54,Riyadh,14.76,Wheat,51563,2931.35,395.9
WHEAT,DRY,DESERT,20-30,WINDY,12.5,31,Tabuk,6.92,Tomato,81651,5894.74,321.8
WHEAT,DRY,DESERT,20-30,RAINY,3.5,37,Riyadh,7.8,Dates,70598,7149.49,196.1
WHEAT,DRY,DESERT,30-40,NORMAL,12.4,46,Qassim,7.83,Dates,155167,7618.5,322.0
WHEAT,DRY,DESERT,30-40,SUNNY,14.0,35,Tabuk,13.79,Cucumber,162596,6712.56,444.2
WHEAT,DRY,DESERT,30-40,WINDY,13.4,29,Qassim,4.83,Wheat,46193,988.82,210.5
WHEAT,DRY,DESERT,30-40,RAINY,4.4,61,Hail,9.62,Dates,156846,948.45,170.4
WHEAT,DRY,DESERT,40-50,NORMAL,13.6,57,Riyadh,12.08,Dates,121770,1103.05,129.3
WHEAT,DRY,DESERT,40-50,SUNNY,15.0,33,Jazan,14.86,Cucumber,48169,7866.48,138.4
WHEAT,DRY,DESERT,40-50,WINDY,14.6,48,Hail,12.2,Dates,109739,6204.3,65.8
WHEAT,DRY,DESERT,40-50,RAINY,5.6,59,Jazan,12.66,Barley,129527,9049.57,332.7
WHEAT,DRY,SEMI ARID,10-20,NORMAL,9.6,48,Al-Madinah,2.7,Tomato,182374,9237.79,450.1
WHEAT,DRY,SEMI ARID,10-20,SUNNY,11.0,63,Riyadh,8.22,Tomato,175080,6548.18,51.1
WHEAT,DRY,SEMI ARID,10-20,WINDY,10.6,60,Qassim,0.83,Cucumber,60615,7673.12,362.9
WHEAT,DRY,SEMI ARID,10-20,RAINY,1.6,50,Qassim,1.15,Tomato,195862,7285.91,225.0
WHEAT,DRY,SEMI ARID,20-30,NORMAL,10.7,48,Al-Ahsa,8.0,Dates,71769,6398.04,75.1
WHEAT,DRY,SEMI ARID,20-30,SUNNY,12.2,35,Hail,11.85,Cucumber,76055,2679.72,235.6
WHEAT,DRY,SEMI ARID,20-30,WINDY,11.7,30,Jazan,1.69,Wheat,94855,5617.85,84.1
WHEAT,DRY,SEMI ARID,20-30,RAINY,2.7,33,Tabuk,5.21,Dates,46242,4568.8,106.9
WHEAT,DRY,SEMI ARID,30-40,NORMAL,11.6,38,Tabuk,0.89,Barley,197299,8140.91,55.7
WHEAT,DRY,SEMI ARID,30-40,SUNNY,13.1,43,Hail,6.45,Barley,87259,5626.55,447.7
WHEAT,DRY,SEMI ARID,30-40,WINDY,12.6,26,Riyadh,3.49,Barley,90640,2720.55,308.6
WHEAT,DRY,SEMI ARID,30-40,RAINY,3.6,52,Jazan,13.75,Dates,166603,2171.1,314.2
WHEAT,DRY,SEMI ARID,40-50,NORMAL,12.5,39,Jazan,13.64,Wheat,50820,5636.56,269.8
WHEAT,DRY,SEMI ARID,40-50,SUNNY,14.0,49,Tabuk,7.33,Barley,56326,3623.63,169.8
WHEAT,DRY,SEMI ARID,40-50,WINDY,13.5,54,Jazan,4.09,Wheat,112371,6678.79,399.9
WHEAT,DRY,SEMI ARID,40-50,RAINY,4.5,61,Tabuk,3.18,Tomato,109230,5002.05,221.2
WHEAT,DRY,SEMI HUMID,10-20,NORMAL,8.4,55,Tabuk,13.64,Wheat,129186,7927.28,429.5
WHEAT,DRY,SEMI HUMID,10-20,SUNNY,9.9,60,Al-Madinah,9.25,Barley,53634,926.33,190.0
WHEAT,DRY,SEMI HUMID,10-20,WINDY,9.4,36,Hail,8.05,Tomato,42380,7199.47,79.1
WHEAT,DRY,SEMI HUMID,10-20,RAINY,0.4,27,Qassim,10.91,Tomato,161607,7687.54,273.1
WHEAT,DRY,SEMI HUMID,20-30,NORMAL,9.5,26,Tabuk,3.35,Dates,189319,9702.6,465.1
WHEAT,DRY,SEMI HUMID,20-30,SUNNY,11.0,43,Tabuk,14.74,Cucumber,40471,5715.33,332.8
WHEAT,DRY,SEMI HUMID,20-30,WINDY,10.5,44,Al-Ahsa,5.22,Tomato,199251,7891.84,445.7
WHEAT,DRY,SEMI HUMID,20-30,RAINY,1.5,46,Riyadh,9.7,Wheat,193544,4406.92,277.5
WHEAT,DRY,SEMI HUMID,30-40,NORMAL,10.4,62,Tabuk,5.02,Dates,111871,4741.59,135.0
WHEAT,DRY,SEMI HUMID,30-40,SUNNY,11.9,60,Al-Madinah,9.41,Cucumber,116819,1622.71,373.3
WHEAT,DRY,SEMI HUMID,30-40,WINDY,11.4,30,Al-Ahsa,1.93,Cucumber,100741,2683.71,494.7
WHEAT,DRY,SEMI HUMID,30-40,RAINY,2.4,59,Riyadh,4.74,Dates,179879,8756.5,109.5
WHEAT,DRY,SEMI HUMID,40-50,NORMAL,11.35,39,Jazan,3.55,Cucumber,135522,4588.56,313.9
WHEAT,DRY,SEMI HUMID,40-50,SUNNY,12.85,35,Al-Madinah,13.25,Tomato,58008,2540.87,52.7
WHEAT,DRY,SEMI HUMID,40-50,WINDY,12.35,51,Al-Ahsa,0.87,Dates,126226,2875.31,444.9
WHEAT,DRY,SEMI HUMID,40-50,RAINY,3.3,49,Qassim,4.97,Dates,131347,1147.08,154.0
WHEAT,DRY,HUMID,10-20,NORMAL,6.9,62,Tabuk,6.5,Barley,79926,2850.56,201.0
WHEAT,DRY,HUMID,10-20,SUNNY,8.4,34,Jazan,4.02,Cucumber,121063,3034.69,426.3
WHEAT,DRY,HUMID,10-20,WINDY,7.9,36,Al-Ahsa,5.25,Wheat,103287,8333.87,424.3
WHEAT,DRY,HUMID,10-20,RAINY,0.5,26,Al-Ahsa,3.47,Cucumber,177951,8025.05,288.1
WHEAT,DRY,HUMID,20-30,NORMAL,7.82,33,Al-Ahsa,4.78,Dates,69681,1616.63,408.4
WHEAT,DRY,HUMID,20-30,SUNNY,9.32,61,Al-Ahsa,3.32,Barley,141266,6600.6,205.5
WHEAT,DRY,HUMID,20-30,WINDY,8.82,42,Hail,14.86,Dates,48164,4829.63,88.2
WHEAT,DRY,HUMID,20-30,RAINY,0.8,34,Tabuk,10.53,Barley,159573,9796.93,143.2
WHEAT,DRY,HUMID,30-40,NORMAL,8.85,45,Al-Madinah,1.0,Cucumber,176517,2176.05,95.7
WHEAT,DRY,HUMID,30-40,SUNNY,10.35,57,Al-Ahsa,12.07,Dates,161850,4921.3,392.1
WHEAT,DRY,HUMID,30-40,WINDY,9.85,55,Al-Ahsa,13.03,Dates,100556,9261.59,269.9
WHEAT,DRY,HUMID,30-40,RAINY,0.85,64,Jazan,11.51,Wheat,129694,6501.3,333.2
WHEAT,DRY,HUMID,40-50,NORMAL,9.7,48,Qassim,6.13,Tomato,52049,2161.13,141.4
WHEAT,DRY,HUMID,40-50,SUNNY,11.2,31,Hail,5.41,Cucumber,96392,3441.64,140.8
WHEAT,DRY,HUMID,40-50,WINDY,10.7,58,Jazan,6.17,Barley,134479,8916.6,353.9
WHEAT,DRY,HUMID,40-50,RAINY,1.7,46,Jazan,14.36,Barley,140251,3426.72,414.1
WHEAT,HUMID,DESERT,10-20,NORMAL,8.06,53,Hail,2.1,Wheat,70133,2845.82,208.2
WHEAT,HUMID,DESERT,10-20,SUNNY,9.56,53,Hail,7.46,Wheat,97469,1472.12,357.4
WHEAT,HUMID,DESERT,10-20,WINDY,9.0,52,Qassim,1.91,Barley,99321,6810.72,339.4
WHEAT,HUMID,DESERT,10-20,RAINY,0.1,56,Jazan,0.76,Cucumber,166303,8580.4,218.8
WHEAT,HUMID,DESERT,20-30,NORMAL,9.1,25,Hail,2.02,Dates,81862,3632.43,134.2
WHEAT,HUMID,DESERT,20-30,SUNNY,10.6,26,Al-Ahsa,7.64,Cucumber,146170,9540.09,193.6
WHEAT,HUMID,DESERT,20-30,WINDY,10.1,57,Qassim,12.64,Tomato,108229,3556.3,365.7
WHEAT,HUMID,DESERT,20-30,RAINY,1.1,56,Al-Ahsa,0.88,Cucumber,118021,6497.62,393.2
WHEAT,HUMID,DESERT,30-40,NORMAL,10.25,35,Jazan,8.63,Barley,93080,6524.88,192.6
WHEAT,HUMID,DESERT,30-40,SUNNY,11.75,63,Riyadh,7.89,Tomato,192361,2725.16,251.4
WHEAT,HUMID,DESERT,30-40,WINDY,11.25,46,Jazan,11.91,Barley,128890,5713.19,180.7
WHEAT,HUMID,DESERT,30-40,RAINY,2.25,54,Hail,9.52,Barley,104474,6391.85,175.2
WHEAT,HUMID,DESERT,40-50,NORMAL,11.1,43,Al-Madinah,12.85,Tomato,150019,5246.42,340.5
WHEAT,HUMID,DESERT,40-50,SUNNY,12.6,27,Al-Madinah,9.49,Dates,142815,4985.48,389.5
WHEAT,HUMID,DESERT,40-50,WINDY,12.1,38,Jazan,7.95,Wheat,193772,5636.36,109.8
WHEAT,HUMID,DESERT,40-50,RAINY,3.1,38,Al-Ahsa,10.21,Tomato,164182,7500.41,117.6
WHEAT,HUMID,SEMI ARID,10-20,NORMAL,7.15,46,Riyadh,2.07,Cucumber,148397,6379.21,239.3
WHEAT,HUMID,SEMI ARID,10-20,SUNNY,8.65,58,Qassim,1.75,Wheat,66866,9085.69,93.5
WHEAT,HUMID,SEMI ARID,10-20,WINDY,8.15,46,Al-Madinah,3.2,Barley,161276,9094.68,463.7
WHEAT,HUMID,SEMI ARID,10-20,RAINY,0.8,53,Riyadh,9.55,Wheat,127225,5235.7,252.6
WHEAT,HUMID,SEMI ARID,20-30,NORMAL,8.1,57,Al-Madinah,2.78,Wheat,120330,6958.57,294.2
WHEAT,HUMID,SEMI ARID,20-30,SUNNY,9.6,29,Riyadh,3.56,Wheat,102543,9738.62,234.8
WHEAT,HUMID,SEMI ARID,20-30,WINDY,9.1,56,Jazan,14.54,Cucumber,64557,3458.53,425.8
WHEAT,HUMID,SEMI ARID,20-30,RAINY,0.1,34,Hail,10.01,Wheat,99621,5319.9,103.6
WHEAT,HUMID,SEMI ARID,30-40,NORMAL,9.2,54,Al-Madinah,4.86,Dates,173141,7457.38,389.8
WHEAT,HUMID,SEMI ARID,30-40,SUNNY,10.7,30,Jazan,1.38,Cucumber,87772,2311.57,379.1
WHEAT,HUMID,SEMI ARID,30-40,WINDY,10.2,51,Al-Ahsa,9.87,Tomato,196596,8021.55,375.8
WHEAT,HUMID,SEMI ARID,30-40,RAINY,1.2,61,Al-Ahsa,9.68,Dates,86399,5050.98,321.0
WHEAT,HUMID,SEMI ARID,40-50,NORMAL,10.1,41,Al-Madinah,7.7,Dates,174240,7186.01,374.9
WHEAT,HUMID,SEMI ARID,40-50,SUNNY,11.6,32,Qassim,8.8,Cucumber,172965,9004.96,197.3
WHEAT,HUMID,SEMI ARID,40-50,WINDY,11.1,42,Qassim,4.72,Tomato,90515,9269.47,89.3
WHEAT,HUMID,SEMI ARID,40-50,RAINY,2.1,30,Al-Madinah,7.08,Dates,83765,7641.13,474.5
WHEAT,HUMID,SEMI HUMID,10-20,NORMAL,5.88,52,Al-Ahsa,9.84,Barley,191424,4245.88,484.9
WHEAT,HUMID,SEMI HUMID,10-20,SUNNY,7.38,62,Al-Ahsa,7.01,Wheat,133140,6287.98,457.8
WHEAT,HUMID,SEMI HUMID,10-20,WINDY,6.88,54,Al-Madinah,5.42,Barley,91342,5662.37,339.4
WHEAT,HUMID,SEMI HUMID,10-20,RAINY,0.3,40,Hail,0.67,Wheat,90126,6184.91,362.8
WHEAT,HUMID,SEMI HUMID,20-30,NORMAL,6.8,58,Riyadh,2.75,Tomato,146916,9768.22,359.3
WHEAT,HUMID,SEMI HUMID,20-30,SUNNY,8.6,47,Al-Madinah,10.45,Barley,98929,6397.51,465.8
WHEAT,HUMID,SEMI HUMID,20-30,WINDY,7.8,27,Qassim,4.92,Dates,172837,2347.5,265.2
WHEAT,HUMID,SEMI HUMID,20-30,RAINY,0.6,37,Hail,12.17,Barley,144488,2665.52,78.0
WHEAT,HUMID,SEMI HUMID,30-40,NORMAL,7.9,28,Tabuk,13.97,Barley,76599,4416.4,194.5
WHEAT,HUMID,SEMI HUMID,30-40,SUNNY,9.4,64,Al-Madinah,1.05,Tomato,191022,9136.69,200.9
WHEAT,HUMID,SEMI HUMID,30-40,WINDY,8.9,27,Jazan,2.45,Wheat,156030,3760.49,247.1
WHEAT,HUMID,SEMI HUMID,30-40,RAINY,0.8,27,Al-Ahsa,11.85,Barley,76533,9578.61,443.2
WHEAT,HUMID,SEMI HUMID,40-50,NORMAL,8.7,50,Jazan,7.97,Wheat,60298,4867.06,320.5
WHEAT,HUMID,SEMI HUMID,40-50,SUNNY,10.5,44,Al-Madinah,12.71,Dates,84611,4811.23,484.0
WHEAT,HUMID,SEMI HUMID,40-50,WINDY,9.7,48,Riyadh,10.67,Dates,180533,8013.78,292.6
WHEAT,HUMID,SEMI HUMID,40-50,RAINY,0.7,48,Hail,7.39,Tomato,53844,9813.4,476.8
WHEAT,HUMID,HUMID,10-20,NORMAL,4.34,50,Al-Madinah,6.15,Barley,160632,6063.07,423.2
WHEAT,HUMID,HUMID,10-20,SUNNY,5.84,58,Al-Ahsa,12.79,Cucumber,52826,7419.73,197.3
WHEAT,HUMID,HUMID,10-20,WINDY,5.34,62,Al-Madinah,6.49,Barley,49498,6949.11,158.2
WHEAT,HUMID,HUMID,10-20,RAINY,0.2,54,Jazan,1.84,Dates,131716,5025.12,478.4
WHEAT,HUMID,HUMID,20-30,NORMAL,5.3,54,Al-Ahsa,1.35,Barley,58042,7678.6,467.3
WHEAT,HUMID,HUMID,20-30,SUNNY,6.8,63,Jazan,4.23,Tomato,47796,7017.06,468.2
WHEAT,HUMID,HUMID,20-30,WINDY,6.3,55,Jazan,7.72,Dates,106589,7475.24,435.5
WHEAT,HUMID,HUMID,20-30,RAINY,0.3,62,Al-Madinah,3.18,Tomato,183282,1419.48,408.7
